"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Ogoli","07074OGO","Asuogyaman",0.1,6.1833,1976,1990,"Rainfall",36.1197298777149,63.8802701222851,9,11.5279314964758,88.4720685035242,""
"Ohawu","23053OHA","Ketu North",0.9,6.1333,1963,2022,"Agromet",85.5578370978782,14.4421629021218,55,85.5578370978782,14.4421629021218,""
"Ohiamankyene","09012OHI","Krachi West",-0.1,7.9833,1979,1985,"Rainfall",44.114196323817,55.885803676183,8,7.0188538361023,92.9811461638977,""
"Oketsew","23076OKE","Awutu Senya",-0.6167,5.6333,1965,1979,"Rainfall",69.3501277838627,30.6498722161373,15,17.9333459214502,82.0666540785498,""
"Onuku","14047ONU","Somanya / Fanteakwa",-0.3167,6.4667,1964,1983,"Rainfall",70.444900752909,29.555099247091,20,23.8793503480278,76.1206496519722,""
"Opon Valley","18032OPO","Wassa Amenfi East",-1.85,5.7,1954,2007,"Rainfall",64.0470516655681,35.9529483344319,41,50.1230061106261,49.8769938893739,""
"Oponsokese","18047OPO","Upper Denkyira East Municipal",-1.8,5.7667,1972,1980,"Rainfall",52.1593673965937,47.8406326034063,9,9.2065707537041,90.7934292462959,""
"Osenase","21074OSE","West Akim Municipal",-0.75,5.95,1965,1976,"Rainfall",64.4079397672827,35.5920602327173,12,13.3260951661631,86.6739048338369,""
"Oshiyie","23013OSH","Adenta Municipal",-0.15,5.7333,1955,1964,"Rainfall",91.650698056392,8.34930194360798,11,13.4798888754681,86.520111124532,""
"Osino","21022OSH","Fanteakwa South",-0.4833,6.35,1976,1976,"Rainfall",8.19672131147541,91.8032786885246,2,0.174753888274014,99.825246111726,""
"Osino","21022OSI","Fanteakwa South",-0.4833,6.35,1956,1997,"Rainfall",81.1746300762662,18.8253699237338,41,50.8867276887872,49.1132723112128,""
"Osu Presby","23098ACC","Klorley Klotey Municipal",-0.1863,5.555,1997,2017,"Rainfall",63.4289439374185,36.5710560625815,17,51.2320977253581,48.7679022746419,""
"Osudoku","07008OSU","Shai Osudoku",0.1833,6.0167,1953,1973,"Rainfall",67.0404172099087,32.9595827900913,20,20.1118629483318,79.8881370516682,""
"Otumi","21023OTU","Kwaebibirem",-0.9,6.2167,1956,1983,"Rainfall",75.3006746846582,24.6993253153418,29,31.4686171951618,68.5313828048382,""
"Owabi","17016OWA","Owabi",-1.7167,6.75,1947,2020,"Climate",74.531059232676,25.468940767324,61,72.5710580352318,27.4289419647682,""
"Owuram","23028OWU","West Akim",-0.6,5.9333,1953,1990,"Rainfall",76.5689170689531,23.4310829310469,33,41.5652990182657,58.4347009817343,""
"Oyarifa","23059OYA","Pantang West",-0.1833,5.7333,1971,1989,"Climate",69.135446685879,30.864553314121,17,25.2619386089612,74.7380613910388,""
"Oyoko","14026OYO","New Juaben North Municipal",-0.3,6.1333,1948,2015,"Rainfall",61.7747715102468,38.2252284897532,48,56.008615025188,43.991384974812,""
"Paga","04004PAG","Kasena Nankana West",-1.1,10.9667,1956,2004,"Rainfall",52.8830036875629,47.1169963124371,37,38.6768551814318,61.3231448185682,""
"Pakyi","17031PAK","Amansie West",-1.6833,6.55,1953,1983,"Rainfall",93.2697403285639,6.73025967143614,32,41.3032424609849,58.6967575390151,""
"Palbe","07018PAL","North East Gonja",-0.55,9.1,1974,1983,"Rainfall",65.0328587075575,34.9671412924425,10,13.2703805107001,86.7296194892999,""
"Pankese","19030PAN","Glinyigbatakpo ( Ahorlikope)",0.51,6.31,1956,2016,"Climate",96.1536735335039,3.84632646649612,62,87.5449493298464,12.4550506701536,""
"Papasi","07011PAP","Kadjebi",0.5,7.6667,1955,2013,"Rainfall",70.8723897911833,29.1276102088167,54,61.4929339292185,38.5070660707815,""
"Peki Blengo","07028PEK","South Dayi",0.2333,6.5333,1921,2019,"Rainfall",51.5086147293896,48.4913852706104,58,49.9932894913434,50.0067105086566,""
"Pion","08014PIO","Yendi",-0.0667,9.6167,1972,1980,"Rainfall",86.0705596107056,13.9294403892944,10,15.1921838093193,84.8078161906807,""
"Poano","17033POA","Bekwai Municipal",-1.6833,6.4333,1951,2006,"Rainfall",77.6767380463479,22.3232619536521,52,60.415240702715,39.584759297285,""
"Pokoase","22014POK","Ga West Municipal",-0.2833,5.6833,1953,2019,"Agromet",98.8538504429713,1.14614955702869,68,96.6659262101416,3.33407378985844,""
"Pokoase","22014POK","Ga West Municipal",-0.2833,5.6833,1953,2019,"Climate",98.8538504429713,1.14614955702869,68,96.6659262101416,3.33407378985844,""
"Pokukrom","17011POK","Fawaman",-1.95,7,1965,2017,"Rainfall",26.727967765265,73.272032234735,19,24.4240936555891,75.5759063444109,""
"Pomadze","23089POM","Effutu Municipal",-0.2333,5.9167,1974,2013,"Agromet",92.0739219712526,7.92607802874743,40,75.1634352126055,24.8365647873945,""
"Pong Tamale","04005PON","Savelugu-Nanton",-0.8333,9.6667,1931,2021,"Climate",88.7327757386124,11.2672242613876,87,87.7689492009642,12.2310507990358,""
"Pore","07040POR","North Tongu",0.2,6.3,1955,1980,"Rainfall",86.2798778561651,13.7201221438349,27,32.9911019849418,67.0088980150582,""
"Potsin","23045POT","Gomoa",-0.6,5.45,1956,1978,"Rainfall",73.5150577312225,26.4849422687775,22,25.2370055573717,74.7629944426283,""
"Prang","11006PRA","Pru East",-0.8833,7.9833,1956,2021,"Climate",93.2343302775128,6.76566972248725,67,91.8437397842432,8.15626021575679,""
"Prestea","18026PRE","Prestea- Huni Valley",-2.15,5.4333,1976,2007,"Climate",26.5571526351814,73.4428473648186,12,18.0812023067513,81.9187976932487,""
"Prestea SHTS","TA00003","Prestea- Huni Valley",-2.1339,5.4469,2015,2023,"Tahmo AWS",76.6960754487375,23.3039245512625,10,76.6960754487375,23.3039245512625,""
"Pretsea","23001PRE","Prestea- Huni Valley",-1.8667,4.9333,1971,2019,"Climate",95.027099513885,4.97290048611499,50,89.5435160322224,10.4564839677776,""
"Primase","12005PRI","Sene East",-0.3,7.7833,1955,2021,"Rainfall",78.5019614253024,21.4980385746976,64,77.3483109876394,22.6516890123606,""
"Princes Town","23005PRI","Ahanta West Municipal",-2.1333,4.8,1954,2012,"Climate",95.8839907192575,4.11600928074246,60,81.9895246409015,18.0104753590985,""
"Pusiga","04002PUS","Pusiga",-0.1167,11.0833,1955,1994,"Rainfall",77.9671457905544,22.0328542094456,35,45.8630269356202,54.1369730643798,""
"Pute","23023PUT","Ada East",0.5333,5.7833,1965,1980,"Rainfall",59.1033538672142,40.8966461327858,14,16.3047583081571,83.6952416918429,""
"Pwalugu","04028PWA","Pwalagu",-0.85,10.6,1975,2002,"Rainfall",43.1798181284834,56.8201818715166,18,25.1882272416153,74.8117727583847,""
"Saboba","09000SAB","Saboba",0.3,9.7167,1954,2011,"Rainfall",49.2352719033233,50.7647280966767,38,41.3856043171177,58.6143956828823,""
"Saboba","0900SAB","Saboba",-0.3,9.7167,2012,2012,"Rainfall",33.0601092896175,66.9398907103825,2,3.01144848183176,96.9885515181682,""
"Sakogu","06020SAK","East Mamprusi",-0.2667,10.5833,1961,1980,"Rainfall",58.3709787816564,41.6290212183436,16,18.829763744756,81.170236255244,""
"Salaga","07003SAL","Salaga",-0.5167,8.55,1947,2019,"Climate",58.4780407306005,41.5219592693995,46,56.1691703591628,43.8308296408372,""
"Saltpond","23022SAL","Saltpond",-1.0667,5.2,1944,2023,"Synoptic",95.605749486653,4.39425051334702,80,95.605749486653,4.39425051334702,""
"Samanhiya","13001SAM","Somanhyia",-0.1667,7,1954,1976,"Rainfall",55.4338769194144,44.5661230805856,19,18.4786921672883,81.5213078327117,""
"Samoa","01005SAM","Lambussie-Karni",-2.5833,10.8333,1955,1964,"Rainfall",95.9485354503148,4.05146454968519,11,14.112010307203,85.887989692797,""
"Sampa","01014SAM","Sampa",-2.7,7.95,1951,2012,"Rainfall",56.4293915040184,43.5706084959816,48,48.5930489010571,51.4069510989429,""
"Samreboi","18020SAM","Amenfi West Municipal",-2.5667,5.6,1956,2006,"Rainfall",66.9851835945888,33.0148164054112,41,50.9888852566198,49.0111147433802,""
"Sandema","04005SAN","Builsa North",-1.2833,10.7333,1953,2003,"Rainfall",74.6819133515864,25.3180866484136,46,54.4099816169281,45.5900183830719,""
"Sankpala","04005SLA","Central Gonja",-1.0167,9.2333,1976,1977,"Rainfall",100,0,2,4.25816974427681,95.7418302557232,""
"Sasekpe","07041SAS","Central Tongu",0.6167,6.2667,1955,1977,"Rainfall",87.2753243661469,12.7246756338531,22,29.5204734871361,70.4795265128639,""
"Savelugu","04015SAV","Savelugu-Nanton",-0.8333,9.6,1961,2018,"Rainfall",53.5734516616314,46.4265483383686,43,50.1170236255244,49.8829763744756,""
"Sawla","01002SAW","Sawla-Tuna-Kalba",-2.4167,9.2833,1955,2004,"Rainfall",58.1667853036193,41.8332146963807,39,42.770866046624,57.229133953376,""
"Sefwi  Wiawso","16008WIA","Sefwi - Wiawso",-2.4833,6.2,1969,2019,"Climate",41.9498577333978,58.0501422666022,25,39.6187192617756,60.3812807382244,""
"Sefwi  Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2021,"Rainfall",53.2191115428773,46.7808884571227,21,51.5571526351814,48.4428473648186,""
"Sefwi Bekwai","16015BEK","Bibiani Anhwiase Bekwai",-2.3211,6.1965,1964,2022,"Synoptic",98.4408352668214,1.55916473317865,60,98.4408352668214,1.55916473317865,""
"Sefwi Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2021,"Agromet",53.2191115428773,46.7808884571227,21,51.5571526351814,48.4428473648186,""
"Sege","22001SEG","Ningo Prampram",0.35,5.85,1958,1987,"Climate",61.6683398740531,38.3316601259469,29,28.4613116549429,71.5386883450571,""
"Seikwa","01015SEI","Tain",-2.5167,7.7167,1956,1982,"Rainfall",82.3261001825188,17.6738998174812,27,33.1766917293233,66.8233082706767,""
"Sekesua","14041SEK","Bosome Freho",-1.3333,6.3,1961,1991,"Rainfall",71.7717717717718,28.2282282282282,27,35.8843011702363,64.1156988297637,""
"Sekodumasi","14012SEK","Ejura-Sekyedumase",-1.5833,7.3,1965,2006,"Rainfall",61.7014341590613,38.2985658409387,34,44.6799471299094,55.3200528700906,""
"Sekondi","23006SEK","Sekondi-Takoradi Metro",-1.7167,4.95,1962,2008,"Rainfall",46.2806547445681,53.7193452554319,28,35.6597845601436,64.3402154398564,""
"Senchi","07009SEN","Asuogyaman",0.0833,6.2,1953,1987,"Rainfall",89.4625674724243,10.5374325275757,35,44.7295341651347,55.2704658348653,""
"Senya Bereku","23046SEN","Awutu�Senya",-0.4833,5.3833,1956,1978,"Rainfall",72.0985596952744,27.9014403047256,20,24.7507355344884,75.2492644655116,""
"Sese","23002SES","Ahanta West Municipal",-1.9167,4.85,1946,1976,"Rainfall",94.6392298860726,5.3607701139274,32,38.1026880955767,61.8973119044233,""
"Shai Hills","23012SHA","Shai Osudoku",0.0333,5.8833,1955,1967,"Climate",53.6225779275484,46.3774220724516,12,10.2508354471152,89.7491645528848,""
"Shia","15022SHI","Ho Municipal",0.5667,6.8,1955,1983,"Rainfall",90.5211480362538,9.47885196374622,30,38.6036960985626,61.3963039014374,""
"Shiare","09004SHI","Tarkwa Nsuaem",-2.1,5.1,1956,1975,"Rainfall",76.4407939767283,23.5592060232717,19,22.8179143510951,77.1820856489049,""
"Simpa","18012SIM","Tarkwa Nsuaem Minicipal",NA,NA,1956,1981,"Rainfall",56.4809939981047,43.5190060018953,19,21.918927754168,78.081072245832,""
"Sogakope","07010SOG","South Tongu",0.6,6,1953,2019,"Rainfall",69.5026766376527,30.4973233623473,56,66.5232526303438,33.4767473696562,""
"Sokode Bagble","07023SOK","Ho West",0.3833,6.5667,1954,1983,"Rainfall",88.0715524322351,11.9284475677649,31,38.2906118562019,61.7093881437981,""
"Somanya","07028SOM","Yilo Krobo",-0.0167,6.1,1957,1975,"Climate",76.5672287073065,23.4327712926935,19,22.0401559777649,77.9598440222351,""
"Somanya","07053SOM","Yilo Krobo",-0.0167,6.1,1970,2019,"Climate",78.9070200416165,21.0929799583835,48,74.4395082136584,25.5604917863416,""
"Sovie","07075SOV","Kpando Municipal",0.3,6.9333,1973,1981,"Rainfall",90.6905993306967,9.30940066930332,10,16.3235133063191,83.6764866936809,""
"Srogboe","23016SRO","Keta Municipal",0.8333,5.7833,1961,1977,"Rainfall",59.3171203092285,40.6828796907715,16,16.2640759549569,83.735924045043,""
"Subri","18037SUB","Wassa East",-1.75,5.5333,1961,1983,"Rainfall",78.2738095238095,21.7261904761905,23,29.0351070876573,70.9648929123427,""
"Subriso","16028SUB","Sene East",-0.0167,7.3,1965,1987,"Rainfall",65.9404761904762,34.0595238095238,21,26.1470921450151,73.8529078549849,""
"Suhia Asikuma","10026SUH","Sekyere Afram Plains North",-0.45,7.1833,1965,1977,"Rainfall",67.9022746419545,32.0977253580455,14,15.2190332326284,84.7809667673716,""
"Suhum","22032SUH","Suhum Minicipal",-0.45,6.0333,1939,2008,"Rainfall",77.6087296620776,22.3912703379224,67,64.6752061536456,35.3247938463544,""
"Suku Suku","18022SUK","Nzema East",-2.15,5.0333,1944,1977,"Rainfall",48.7881471938159,51.2118528061841,25,20.9980939178652,79.0019060821348,""
"Sunyani","01016SUN","Sunyani Minicipal",-2.3333,7.3333,1921,2019,"Rainfall",21.0487015680743,78.9512984319257,26,20.4294725540196,79.5705274459804,""
"Sunyani","01017SUN","Sunyani Minicipal",-2.3333,7.3333,1956,2018,"Climate",44.1832167224371,55.8167832775629,32,41.545439686172,58.454560313828,""
"Sunyani","01030SUN","Sunyani Minicipal",-2.3333,7.3333,1969,1972,"Rainfall",87.4743326488706,12.5256673511294,5,6.47974446078183,93.5202555392182,""
"Sunyani","01032SUN","Sunyani Minicipal",-2.3299,7.3592,1974,2023,"Synoptic",93.1880407403351,6.81195925966487,50,93.1880407403351,6.81195925966487,""
"Tadzewu","23054TAD","Ketu North",0.9,6.1833,1953,1982,"Rainfall",92.7717440905357,7.22825590946427,31,39.7582821605976,60.2417178394024,""
"Tafo","22024TAF","Abuakwa North",-0.3667,6.2167,1950,2010,"Agromet",97.1184919210054,2.88150807899461,62,81.1536586280614,18.8463413719386,""
"Tafo Kwahu","14008TAF","Kwahu South",-0.6667,6.65,1977,2016,"Climate",74.2094455852156,25.7905544147844,33,64.5318731027915,35.4681268972085,""
"Takinta Camp","23018TAK","Jomoro",-2.8,5.05,1956,1976,"Rainfall",44.0099074436188,55.9900925563812,12,13.7953579601177,86.2046420398823,""
"Takoradi","23003TDI","Sekondi-Takoradi Metro",-1.7744,4.8935,1976,2023,"Synoptic",97.404745608031,2.59525439196896,49,97.404745608031,2.59525439196896,""
"Takoradi","23005TAK","Sekondi-Takoradi Metro",-1.7665,4.8897,1962,2018,"Rainfall",35.8326528651712,64.1673471348288,28,33.4829443447038,66.5170556552962,""
"Takoradi","23007TAK","Sekondi-Takoradi Metro",-1.75,4.9,1953,2018,"Rainfall",31.4320086285572,68.5679913714428,27,29.6358587241366,70.3641412758634,""
"Takrabe","07012TAK","Jasikan",0.4,7.3667,1955,1979,"Rainfall",82.6196473551637,17.3803526448363,25,30.3740387325361,69.6259612674639,""
"Tamale","07006TLE","Tamale Metropolitan",-0.8624,9.5539,1944,2023,"Synoptic",97.7994524298426,2.20054757015743,81,97.7994524298426,2.20054757015743,""
"Tamale","07007TAM","Tamale Metropolitan",-0.85,9.4167,1953,1985,"Rainfall",76.2382809259106,23.7617190740894,31,35.9408612664763,64.0591387335237,""
"Tamale","07019TAM","Tamale Metropolitan",-0.85,9.4167,1975,2007,"Rainfall",67.692690616444,32.307309383556,26,46.5377595254392,53.4622404745608,""
"Tamale","07020TAM","Tamale Metropolitan",-0.85,9.4167,1952,2018,"Rainfall",10.4527623406342,89.5472376593658,10,9.86387999845756,90.1361200015424,""
"Tamatoku","23022TAM","Ada East",0.5333,5.9,1965,1984,"Rainfall",49.4455852156057,50.5544147843943,17,17.0506042296072,82.9493957703928,""
"Tanoso","16026TAN","Techiman Municipal",-1.9667,7.45,2000,2006,"Rainfall",66.6014861165428,33.3985138834572,7,20.2713962623497,79.7286037376503,""
"Tarkwa-U.M.A.T.","18033TAR","Tarkwa Nsuaem Minicipal",-1.9833,5.3,1912,2019,"Climate",67.6984308058914,32.3015691941086,91,65.8683373208692,34.1316626791308,""
"Tease","14009TEA","Kwahu Afram Plains South",-0.2667,6.9333,1954,1990,"Rainfall",66.6494006215776,33.3505993784224,30,35.7392270454726,64.2607729545274,""
"Techiman","16008TEC","Techiman Municipal",-1.9333,7.5667,1955,2021,"Rainfall",55.5532853873815,44.4467146126185,46,54.7368844868543,45.2631155131457,""
"Tema","23013TEM","Afigya Kwabre",0,5.6167,1954,2019,"Rainfall",18.0577449597611,81.9422550402389,15,17.2724386953416,82.7275613046584,""
"Tema","23024TEM","Afigya Kwabre",0.0016,5.6323,1965,2023,"Synoptic",98.1484059585132,1.85159404148685,60,98.1484059585132,1.85159404148685,""
"Tepa","16001TEP","Ahafo Ano North",-2.1833,7.0167,1952,2007,"Rainfall",84.5164759949154,15.4835240050846,57,66.6602398488412,33.3397601511588,""
"Teteman","07013TET","Jasikan",0.5091,7.3047,1955,1983,"Rainfall",92.5132175226586,7.48678247734139,30,39.4532350928051,60.5467649071949,""
"Tetrim","17024TET","Afigya Kwabre North",-1.6333,7.0333,1965,1988,"Rainfall",86.7556468172485,13.2443531827515,24,35.8997356495468,64.1002643504532,""
"Tikobo","23063TIK","Jomoro",-2.5333,5.0833,1963,1978,"Rainfall",65.280629705681,34.719370294319,14,17.4081679215149,82.5918320784851,""
"Tinkong","14068TIN","Akwapem North",-0.2333,5.9833,1965,2005,"Rainfall",76.7612687813022,23.2387312186978,40,54.2626510574018,45.7373489425982,""
"Tolon","04006TOL","Tolon",-1.0667,9.4167,1961,1979,"Rainfall",47.3699380314166,52.6300619685834,13,14.5153455508942,85.4846544491058,""
"Tonkaw (Tongor)","07072TON","South Dayi",0.1833,6.6167,1972,1988,"Rainfall",54.1545893719807,45.8454106280193,13,18.0534678977883,81.9465321022117,""
"Tono","04006TON","Builsa North",-1.1667,10.85,1954,1966,"Rainfall",87.8475147430497,12.1524852569503,14,16.5502737877946,83.4497262122054,""
"Trumiso","01019TRU","Wenchi Municipal",-2.15,7.55,1956,1982,"Rainfall",57.7266274589333,42.2733725410667,21,23.2633213468454,76.7366786531546,""
"Tsito","07043TSI","Tsito",0.2833,6.5333,1955,1975,"Rainfall",89.4393741851369,10.5606258148631,21,27.6200829407738,72.3799170592262,""
"Tsito","07055TSI","Tsito",0.2833,6.5333,1959,2021,"Climate",75.2422754334883,24.7577245665117,54,74.0674195756331,25.9325804243669,""
"Tugu","07009TUG","Tamale Metropolitan",-0.6,9.3667,1955,1981,"Rainfall",57.1486513891706,42.8513486108294,20,22.6919515239361,77.3080484760639,""
"Tumu","02010TUM","Tumu",-1.9833,10.8667,1950,2014,"Rainfall",69.2388694663241,30.7611305336759,51,61.6509770093388,38.3490229906612,""
"Tuna","02003TUN","Sawla-Tuna-Kalba",-2.4167,9.4833,1955,2021,"Agromet",49.0764955867931,50.9235044132069,50,48.355276402142,51.644723597858,""
"Tutukpene","09005TUT","Nkwanta South Municipal",0.4,8.1,1955,1982,"Rainfall",72.9050552459177,27.0949447540823,27,30.019728630672,69.980271369328,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2019,"Agromet",95.8251833740831,4.17481662591686,47,92.7194227584575,7.28057724154246,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2019,"Climate",95.8251833740831,4.17481662591686,47,92.7194227584575,7.28057724154246,""
"Vea","04026VEA","Na",-0.85,10.8667,1972,2022,"Agromet",97.5305990981318,2.46940090186816,52,97.5305990981318,2.46940090186816,""
"Vere","01004VER","Wa West",-2.6,9.9333,1955,2006,"Rainfall",34.9286579266045,65.0713420733955,27,26.7101501791682,73.2898498208318,""
"Volo","07044VOL","North Tongu",0.3,6.0667,1958,1982,"Rainfall",71.9417369400942,28.0582630599058,23,27.6694326271008,72.3305673728992,""
"Wa","01013WA-","Wa Municipal",-2.5,10.05,1952,2022,"Synoptic",95.7583002352215,4.24169976477847,72,95.7583002352215,4.24169976477847,""
"Walembele","02011WAL","Ellembelle",-1.9667,10.5,1955,2015,"Rainfall",13.9452423698384,86.0547576301616,15,12.5095623464992,87.4904376535008,""
"Walewale","06013WAL","Mamprusi West Municipal",-0.8,10.35,1961,2019,"Climate",75.734372824725,24.265627175275,50,72.068889379554,27.931110620446,""
"Wamfie","10020WAM","Dormaa East",-2.7,7.3,1956,2021,"Rainfall",69.3035217986477,30.6964782013523,54,68.2698594311867,31.7301405688133,""
"Wapuli","09002WAP","Mion",0.1,9.1833,1965,1993,"Rainfall",48.0173716012085,51.9826283987915,21,24.0086858006042,75.9913141993958,""
"Wawjawga","09004WAW","Saboba",0.3333,10.2167,1976,1979,"Rainfall",78.9185489390828,21.0814510609172,5,6.71637443933128,93.2836255606687,""
"Wechiau","01005WEC","Wa West",-2.6833,9.8333,1953,2013,"Rainfall",43.1508078994614,56.8491921005386,34,37.603160323855,62.396839676145,""
"Weija","22020WEI","Ga South",-0.35,5.5667,1952,2017,"Climate",67.4119550338076,32.5880449661924,52,62.665329888559,37.334670111441,""
"Weija","23092WEI","Ga South",-0.4,5.55,1991,2017,"Agromet",69.701886027175,30.298113972825,23,58.8124572210815,41.1875427789185,""
"Weija-Accra","23002AWW","Gbawe Municipal",-0.3422,5.5714,1953,2020,"Rainfall",27.9341305310625,72.0658694689375,22,27.136543200219,72.863456799781,""
"Wenchi","01018WEN","Wenchi Municipal",-2.1,7.75,1950,2023,"Synoptic",98.19446499926,1.80553500073998,75,98.19446499926,1.80553500073998,""
"Wiaga","04007WIA","Builsa North",-1.2667,10.65,1954,2007,"Rainfall",76.114181412564,23.885818587436,51,59.5667010554718,40.4332989445282,""
"Wiawso","16013WIA","Ahafo Ano South West",-2.0333,6.9167,1956,1976,"Rainfall",74.1754660409334,25.8245339590666,19,23.2510624387055,76.7489375612945,""
"Winneba","23047WIN","Effutu Municipal",-0.6167,5.3333,1950,1965,"Rainfall",91.6495550992471,8.3504449007529,17,20.0877620672843,79.9122379327158,""
"Winneba","23048WIN","Effutu Municipal",-0.6167,5.3333,1921,2018,"Rainfall",38.3472090294463,61.6527909705537,45,36.843376727956,63.156623272044,""
"Winneba","23067WIN","Effutu Municipal",-0.6167,5.3333,1964,2022,"Climate",67.7587006960557,32.2412993039443,48,67.7587006960557,32.2412993039443,""
"Worawora","07014WOR","Biakoye",0.3667,7.5167,1939,2013,"Rainfall",73.7059210045995,26.2940789954005,68,65.8094586226003,34.1905413773997,""
"Workpe","07045WOR","Central Tongu",0.45,6.2167,1976,2012,"Rainfall",15.338512763596,84.661487236404,9,12.0754936797344,87.9245063202656,""
"Wurinyaga","04024WUR","Tempane",-0.0667,10.9,1965,2004,"Rainfall",26.0643394934976,73.9356605065024,19,17.97583081571,82.02416918429,""
"Wurupong","07015WUR","Jasikan",0.3333,7.1833,1954,1985,"Rainfall",90.888090349076,9.11190965092402,33,42.1514165542417,57.8485834457583,""
"Wusuta","07029WUS","Anfoega",0.25,6.8333,1952,1989,"Rainfall",85.3097982708934,14.6902017291066,38,45.6599699224926,54.3400300775074,""
"Yapei","04007YAP","Central Gonja",-1.15,9.15,1955,2004,"Rainfall",40.3383890927011,59.6616109072989,27,29.6613922776503,70.3386077223497,""
"Yeji","07004YEJ","Pru East",-0.65,8.2167,2006,2021,"Rainfall",46.8856947296372,53.1143052703628,12,44.1294894507972,55.8705105492028,""
"Yendi","08010YDI","Yendi",-0.0167,9.45,1950,2023,"Synoptic",96.9439100192393,3.05608998076069,75,96.9439100192393,3.05608998076069,""
"Yendi","08016YEN","Yendi",-0.0167,9.45,1961,2018,"Rainfall",17.2488670694864,82.7511329305136,18,16.1360123647604,83.8639876352396,""
"Yendi","08017YEN","Yendi",-0.0167,9.45,1961,1976,"Rainfall",43.9082819986311,56.0917180013689,13,11.3314197394568,88.6685802605432,""
"Zabzungu","09001ZAB","Zabzugu",0.3833,9.2833,1954,2019,"Rainfall",67.958184684311,32.041815315689,59,65.0027775573367,34.9972224426633,""
"Zan","08011ZAN","Mion",-0.2667,9.4167,1991,1992,"Rainfall",95.8960328317373,4.10396716826266,3,5.99760438056126,94.0023956194387,""
"Ziope","15024ZIO","Ziope",0.75,6.4167,1955,1981,"Rainfall",61.4277022916244,38.5722977083756,21,24.391029512421,75.608970487579,""
"Zomayi (Zuma)","07046ZOM","North Tongu",0.3833,6.1167,1955,1963,"Rainfall",63.8576209309401,36.1423790690599,10,8.45110117969159,91.5488988203084,""
"Zongo Macheri","08011ZON","Krachi Nchumuru",-0.1167,8.25,1967,1993,"Climate",60.6367876698438,39.3632123301562,21,29.2363351911607,70.7636648088394,""
"Zongori","04014ZON","Bawku West",-0.4167,10.6667,1955,1960,"Rainfall",88.9598540145985,11.0401459854015,7,7.85118975721706,92.1488102427829,""
"Zuarungu","04015ZUA","Bolga East",-0.8,10.7833,1939,2022,"Agromet",96.2061210521169,3.79387894788306,84,96.2061210521169,3.79387894788306,""
